entropy,line_count,saturation_mean,saturation_quartile_3,red_mean,hue_bin_0,saturation_median,local_contrast_3x3_std,saturation_quartile_1,hue_bin_3,label,path
236769.0492000164,1828.0,86.23804219563802,147.0,128.02590942382812,0.1323394775390625,54.0,33.21794390669057,40.0,0.050445556640625,AI,data/AI_SD_ukiyo-e/9-819831304-663369.jpg
235827.84455728985,2609.0,105.84336853027344,172.0,142.9967007107205,0.4125162760416667,77.0,33.19799592736264,53.0,0.0257975260416666,AI,data/AI_SD_ukiyo-e/9-967525909-698583.jpg
269493.75998457306,1548.0,71.54442681206598,73.0,124.71466573079428,0.3092193603515625,58.0,32.34508117456723,49.0,0.2164577907986111,AI,data/AI_SD_ukiyo-e/9-945466847-435201.jpg
245312.21870032724,3342.0,121.95277235243056,174.0,162.25574578179254,0.3845333523220486,122.0,32.96250814370152,68.0,0.0373653835720486,AI,data/AI_SD_ukiyo-e/9-824647591-294201.jpg
253084.7362245037,2680.0,93.63022867838542,152.0,106.46474202473958,0.1744249131944444,70.0,37.17158869446838,54.0,0.2909579806857639,AI,data/AI_SD_ukiyo-e/9-936665859-830327.jpg
260132.2117436129,1787.0,107.66148715549043,152.0,129.07060750325522,0.5275522867838541,91.0,29.32980394770471,74.0,0.1183827718098958,AI,data/AI_SD_ukiyo-e/9-948923629-973601.jpg
235627.8943813096,2380.0,119.725094265408,200.0,149.1642862955729,0.4084370930989583,87.0,33.80811686677396,72.0,0.2482672797309028,AI,data/AI_SD_ukiyo-e/9-963547415-584578.jpg
224035.0397846788,2777.0,98.06232537163628,152.0,135.14201185438367,0.2579193115234375,89.0,32.17207283033668,44.0,0.0412173800998263,AI,data/AI_SD_ukiyo-e/9-964411806-663983.jpg
252913.7955584303,2080.0,153.66665988498264,191.0,126.3035125732422,0.3980153401692708,171.0,26.297502173252543,122.0,0.0369601779513888,AI,data/AI_SD_ukiyo-e/9-891154342-611913.jpg
237409.89176259228,1253.0,127.14513481987848,164.0,141.70227728949652,0.5012919108072916,152.0,33.87222565210302,76.0,0.1102261013454861,AI,data/AI_SD_ukiyo-e/9-937409509-394547.jpg
248481.68294549527,913.0,112.00384521484376,185.0,131.09840562608508,0.3841196695963542,78.0,25.039972486009766,58.0,0.3197733561197917,AI,data/AI_SD_ukiyo-e/9-997990779-667398.jpg
263870.2557018228,3768.0,76.50240580240886,87.0,117.85342237684462,0.2813144259982639,70.0,35.614653700620195,61.0,0.0080210367838541,AI,data/AI_SD_ukiyo-e/9-970746969-86754.jpg
272375.9853835635,2329.0,125.870113796658,159.0,110.34813774956598,0.2792934841579861,121.0,25.80321757125888,92.0,0.0485076904296875,AI,data/AI_SD_ukiyo-e/9-994703328-169041.jpg
258735.4278294779,2996.0,95.96014404296876,131.0,132.3201158311632,0.2971954345703125,77.0,38.13331279342541,55.0,0.0249820285373263,AI,data/AI_SD_ukiyo-e/9-961260833-425319.jpg
261284.7356540587,2308.0,90.63033888075088,113.0,116.69817267523872,0.2363484700520833,67.0,25.983471857422625,38.0,0.1518995496961805,AI,data/AI_SD_ukiyo-e/9-842470432-512949.jpg
259324.7673820902,2054.0,114.63855489095052,141.0,133.77711656358508,0.386199951171875,117.0,33.73704828613562,59.0,0.1366712782118055,AI,data/AI_SD_ukiyo-e/9-920468896-885850.jpg
263712.33712287,2456.0,93.15256585015192,99.0,124.05697123209636,0.2791171603732639,80.0,27.783982328448857,64.0,0.3287997775607639,AI,data/AI_SD_ukiyo-e/9-895713909-852572.jpg
252484.71373943545,2111.0,77.67985026041667,86.0,154.40952385796442,0.2984568277994792,71.0,35.7879970032444,57.0,0.2125735812717014,AI,data/AI_SD_ukiyo-e/9-977688860-489724.jpg
221065.67320384496,1406.0,128.26071506076389,184.0,124.64529249403212,0.0830535888671875,114.0,38.4124957925501,73.0,0.0537041558159722,AI,data/AI_SD_ukiyo-e/9-831551462-394454.jpg
283492.45365362166,2643.0,77.56156751844618,102.0,116.35988362630208,0.5094638400607638,71.0,31.51887989413207,53.0,0.0182817247178819,AI,data/AI_SD_ukiyo-e/9-980737141-180093.jpg
276910.28833357204,1435.0,79.70292324490018,110.0,129.46815321180554,0.2849697536892361,53.0,28.75800510206181,45.0,0.1125674777560764,AI,data/AI_SD_ukiyo-e/9-856562312-131127.jpg
251800.1217548396,3275.0,108.50836859809029,140.0,114.56849331325957,0.3414357503255208,97.0,33.29204071814272,75.0,0.3460354275173611,AI,data/AI_SD_ukiyo-e/9-889124297-566162.jpg
268682.61562958924,3043.0,113.41315036349826,123.0,100.23225233289932,0.2658216688368056,90.0,30.199146714897307,72.0,0.0965610080295139,AI,data/AI_SD_ukiyo-e/9-936640522-594176.jpg
270938.87611410423,1719.0,91.62607998318144,137.0,130.83097669813367,0.3385484483506944,77.0,27.728245295498034,58.0,0.1834547254774305,AI,data/AI_SD_ukiyo-e/9-830100324-509704.jpg
221678.9959143736,2654.0,104.95047844780817,127.0,134.83047824435764,0.3831125895182292,98.0,37.56878484253216,60.0,0.1074913872612847,AI,data/AI_SD_ukiyo-e/9-976968479-170362.jpg
248158.0364760729,2802.0,90.51165771484376,107.0,139.92049153645834,0.1512637668185764,86.0,31.307062960560398,50.0,0.069608900282118,AI,data/AI_SD_ukiyo-e/9-841615994-649850.jpg
279555.5876194267,1657.0,89.25878228081598,103.0,123.86118401421442,0.261383056640625,77.0,36.77979710852021,69.0,0.0679134792751736,AI,data/AI_SD_ukiyo-e/9-988189193-963465.jpg
252499.2358195609,2227.0,104.09676106770831,145.0,115.37677001953124,0.3750356038411458,99.0,33.612330082698506,59.0,0.1464385986328125,AI,data/AI_SD_ukiyo-e/9-826015721-262081.jpg
238684.5339433009,2150.0,95.40207417805988,103.0,147.5396457248264,0.4113786485460069,91.0,31.42253277926516,74.0,0.1115451388888889,AI,data/AI_SD_ukiyo-e/9-977391159-573253.jpg
265850.31791988946,2788.0,114.28262837727864,164.0,128.51589626736111,0.4126959906684028,109.0,32.15998915723166,64.0,0.1847974989149305,AI,data/AI_SD_ukiyo-e/9-835040277-246024.jpg
254140.44620043543,3534.0,114.13904825846356,143.0,132.67278713650174,0.3705952962239583,108.0,31.991725901984104,83.0,0.2596859402126736,AI,data/AI_SD_ukiyo-e/9-85596676-634267.jpg
264223.55385243794,1535.0,98.07925923665364,141.0,138.95091247558594,0.4426184760199653,99.0,41.29472958084866,56.0,0.0200364854600694,AI,data/AI_SD_ukiyo-e/9-986957722-487975.jpg
247473.45863262104,2861.0,94.76534356011284,122.0,126.475345187717,0.3556959364149306,96.0,43.40774420502424,63.0,0.1822136773003472,AI,data/AI_SD_ukiyo-e/9-865746110-456044.jpg
256119.52853969432,2000.0,100.2540791829427,124.0,129.27797614203558,0.3339470757378472,93.0,26.198479792310657,70.0,0.1059739854600694,AI,data/AI_SD_ukiyo-e/9-984023626-310835.jpg
247791.4912543872,1550.0,111.24346415201823,135.0,132.53804185655383,0.3341200086805556,101.0,31.67435228205874,70.0,0.2636973063151042,AI,data/AI_SD_ukiyo-e/9-945003926-363890.jpg
230639.36064743515,1254.0,91.93506537543402,112.0,135.6781751844618,0.31805419921875,84.0,29.860531283412104,74.0,0.1984575059678819,AI,data/AI_SD_ukiyo-e/9-886512197-406934.jpg
251884.9453840689,2247.0,91.83597649468317,116.0,131.59437730577258,0.2750990125868056,79.0,39.81130759799986,60.0,0.1961890326605903,AI,data/AI_SD_ukiyo-e/9-857278884-501450.jpg
235413.52835135596,1246.0,76.47551133897569,97.0,137.47789510091147,0.2195688883463541,65.0,27.602778407882965,54.0,0.0901353624131944,AI,data/AI_SD_ukiyo-e/9-958594091-711113.jpg
260346.44058968776,1816.0,110.59237331814236,141.0,123.08949957953558,0.2987179226345486,116.0,28.806435064269056,69.0,0.3926679823133681,AI,data/AI_SD_ukiyo-e/9-82801754-797943.jpg
274378.002737282,2321.0,81.90357293023004,108.0,118.53797573513457,0.3845282660590278,57.0,36.60541052795327,48.0,0.3688218858506944,AI,data/AI_SD_ukiyo-e/9-965930374-145268.jpg
248123.98079999976,3282.0,105.28358459472656,145.0,123.50764804416232,0.2137179904513889,94.0,28.68955003205621,64.0,0.1261528862847222,AI,data/AI_SD_ukiyo-e/9-950147678-906940.jpg
247501.77712890625,2369.0,126.398929172092,185.0,134.0446082221137,0.3123304578993056,120.0,24.08805098697004,75.0,0.0791236029730902,AI,data/AI_SD_ukiyo-e/9-857101749-675644.jpg
262503.1174216962,2499.0,107.58664109971788,147.0,123.50559488932292,0.30804443359375,115.0,43.99872080469585,52.0,0.0453864203559027,AI,data/AI_SD_ukiyo-e/9-95180924-697415.jpg
242935.5979811213,2379.0,76.45769755045573,112.0,116.86906602647568,0.1797824435763889,67.0,31.315520794965884,45.0,0.104276869032118,AI,data/AI_SD_ukiyo-e/9-840376137-755422.jpg
255673.9790211777,2799.0,76.76195780436198,88.0,133.26983473036023,0.2275492350260416,72.0,34.82851703827501,59.0,0.5219879150390625,AI,data/AI_SD_ukiyo-e/9-972212624-489308.jpg
256069.86438946656,1511.0,85.78282335069444,103.0,128.45314364963107,0.3310784233940972,86.0,30.24094349872634,72.0,0.2234446207682291,AI,data/AI_SD_ukiyo-e/9-843262607-909629.jpg
213595.02193597084,2032.0,79.75234137641058,86.0,162.3233439127604,0.4851921929253472,79.0,38.68410995165131,62.0,0.1395585801866319,AI,data/AI_SD_ukiyo-e/9-956430878-40050.jpg
247317.89896461292,1492.0,88.7843000623915,123.0,144.12713283962674,0.2352786593967014,59.0,34.56456485439157,52.0,0.0424770779079861,AI,data/AI_SD_ukiyo-e/9-904655593-26583.jpg
243015.0107152958,2362.0,129.78357103135852,159.0,139.054935031467,0.5013241238064237,138.0,39.07321018536307,104.0,0.2284596761067708,AI,data/AI_SD_ukiyo-e/9-890684959-946919.jpg
228731.0414686429,1896.0,109.77772352430556,158.0,133.45469835069446,0.3571946885850694,107.0,39.95831111167886,57.0,0.019315931532118,AI,data/AI_SD_ukiyo-e/9-931687703-196964.jpg
234175.89108769127,2115.0,113.9098392062717,174.0,129.83631557888455,0.4212307400173611,123.0,29.355438745481496,41.0,0.0616251627604166,AI,data/AI_SD_ukiyo-e/9-940537015-530642.jpg
238688.87960204403,1839.0,88.25020175509982,112.0,148.02770148383246,0.5121120876736112,72.0,44.74951665706011,53.0,0.3360510932074653,AI,data/AI_SD_ukiyo-e/9-897636418-893065.jpg
240019.14841011452,2266.0,100.70988464355467,131.0,115.08973354763457,0.2212371826171875,89.0,31.58397789863825,59.0,0.4813469780815972,AI,data/AI_SD_ukiyo-e/9-957377870-704564.jpg
227462.54395786065,2547.0,108.2725847032335,174.0,140.11963399251303,0.3850555419921875,88.0,33.644564155818976,55.0,0.0317264133029513,AI,data/AI_SD_ukiyo-e/9-881057058-110361.jpg
282223.0669257781,2386.0,91.627443101671,151.0,123.31031968858508,0.4365963406032986,66.0,25.3456580314824,48.0,0.1016116672092014,AI,data/AI_SD_ukiyo-e/9-903191055-179002.jpg
217385.51311788775,2173.0,112.96117655436198,143.0,141.89163547092014,0.4067755805121528,99.0,40.84242182569848,73.0,0.0390116373697916,AI,data/AI_SD_ukiyo-e/9-955674977-332591.jpg
282381.3068716808,2846.0,105.573971218533,136.0,113.61717224121094,0.2346242268880208,107.0,24.57063059444502,65.0,0.0543602837456597,AI,data/AI_SD_ukiyo-e/9-969337828-525612.jpg
246175.4299996284,2180.0,103.60627746582033,147.0,135.4417961968316,0.3392113579644097,90.0,35.34101997026954,55.0,0.2153184678819444,AI,data/AI_SD_ukiyo-e/9-90774543-698020.jpg
274058.2252027705,1330.0,118.28431701660156,164.0,145.1503177218967,0.4380272759331597,143.0,28.81305509239677,70.0,0.2457292344835069,AI,data/AI_SD_ukiyo-e/9-980358097-476220.jpg
214115.89239182908,2460.0,95.20697530110677,144.0,165.98092481825086,0.6441006130642362,76.0,47.81864430736862,63.0,0.0063205295138888,AI,data/AI_SD_ukiyo-e/9-829958348-437647.jpg
232165.48052946577,2056.0,120.75195821126302,188.0,140.15387132432727,0.2759467230902778,95.0,27.56739890506106,69.0,0.0359395345052083,AI,data/AI_SD_ukiyo-e/9-964520503-513929.jpg
259648.5328815034,2872.0,118.64376491970486,172.0,114.8132798936632,0.4070265028211806,116.0,29.592703282384303,70.0,0.2437167697482639,AI,data/AI_SD_ukiyo-e/9-976258507-795352.jpg
274508.2500697798,3342.0,117.07454596625432,140.0,124.25701395670572,0.4159478081597222,117.0,32.7589020946385,81.0,0.1797960069444444,AI,data/AI_SD_ukiyo-e/9-992945247-377463.jpg
245651.40003356672,1279.0,119.46254306369356,162.0,109.09037611219618,0.086363050672743,146.0,31.55387584883964,67.0,0.0174391004774305,AI,data/AI_SD_ukiyo-e/9-977688860-433454.jpg
229483.8769764898,2508.0,93.62571377224393,119.0,139.34224277072482,0.2267846001519097,98.0,37.357253358661055,58.0,0.4177330864800347,AI,data/AI_SD_ukiyo-e/9-939204455-167478.jpg
249295.54211851608,3338.0,78.11806911892361,111.0,135.19349500868054,0.2718082004123264,64.0,34.05914846351536,49.0,0.27044677734375,AI,data/AI_SD_ukiyo-e/9-890810930-49889.jpg
253435.34808032503,3799.0,103.70726013183594,131.0,111.36363389756944,0.1326802571614583,113.0,32.710592591141705,64.0,0.0799747043185764,AI,data/AI_SD_ukiyo-e/9-821584340-252602.jpg
217377.50672618588,2925.0,103.97607421875,138.0,127.29734124077692,0.1877102322048611,98.0,37.05061136481576,64.0,0.0842861599392361,AI,data/AI_SD_ukiyo-e/9-8644963-370739.jpg
257190.70586633697,1968.0,112.95501539442274,135.0,147.4867435031467,0.4816453721788194,115.0,31.44973425280344,98.0,0.4310726589626736,AI,data/AI_SD_ukiyo-e/9-956430878-838535.jpg
233646.4895796828,1261.0,63.605348375108505,69.0,139.21488444010416,0.2707146538628472,57.0,33.30494126715017,50.0,0.11181640625,AI,data/AI_SD_ukiyo-e/9-890445906-604103.jpg
267764.0140683466,2032.0,133.04645792643228,171.0,127.13392808702255,0.3296695285373264,141.0,33.79088538290571,91.0,0.0375535753038194,AI,data/AI_SD_ukiyo-e/9-881057058-954374.jpg
252119.37635014005,2891.0,90.68300374348958,114.0,124.36819288465712,0.3051367865668403,82.0,34.766012110299,63.0,0.51080322265625,AI,data/AI_SD_ukiyo-e/9-989983393-852662.jpg
265677.8515563107,2918.0,118.22303771972656,167.0,112.20294358995226,0.1729668511284722,111.0,30.37333347370098,76.0,0.0088890923394097,AI,data/AI_SD_ukiyo-e/9-919023011-421034.jpg
235003.70884442644,3269.0,103.58443874782986,123.0,132.05179511176215,0.2775099012586806,91.0,30.41543359206229,71.0,0.2909325493706597,AI,data/AI_SD_ukiyo-e/9-965930374-379448.jpg
257493.72226978507,2017.0,129.5959964328342,171.0,123.56968519422745,0.3678266737196181,115.0,35.70755579472061,89.0,0.2056104871961805,AI,data/AI_SD_ukiyo-e/9-981010433-748211.jpg
274594.66569708765,2019.0,66.73577880859375,110.0,128.9485795762804,0.3529137505425347,47.0,35.472656463222684,20.0,0.1235368516710069,AI,data/AI_SD_ukiyo-e/9-957983572-679431.jpg
271112.6897535483,3468.0,108.20275539822048,129.0,115.12551710340712,0.3266872829861111,112.0,22.31356000706964,89.0,0.4511447482638889,AI,data/AI_SD_ukiyo-e/9-851085317-661229.jpg
267598.5640369305,1454.0,106.04935201009114,137.0,138.67957729763455,0.5302140977647569,100.0,28.731209099664948,66.0,0.1906636555989583,AI,data/AI_SD_ukiyo-e/9-879898879-406622.jpg
237686.97265593408,1642.0,113.57468499077692,154.0,132.5903845893012,0.3535681830512153,107.0,25.04050334950913,76.0,0.0446523030598958,AI,data/AI_SD_ukiyo-e/9-90852863-706230.jpg
257541.0296778076,3905.0,100.80123731825088,161.0,126.43033175998264,0.2565426296657986,70.0,28.82997876196096,57.0,0.0334981282552083,AI,data/AI_SD_ukiyo-e/9-967274005-667515.jpg
228943.4548528304,2096.0,91.15110439724393,128.0,125.65664842393664,0.2127193874782986,69.0,43.65706394969488,52.0,0.1458892822265625,AI,data/AI_SD_ukiyo-e/9-85596676-81909.jpg
282824.44128140475,835.0,101.99660407172308,143.0,115.217525906033,0.2871432834201389,82.0,31.715723765706933,74.0,0.5240902370876737,AI,data/AI_SD_ukiyo-e/9-960887409-188264.jpg
211505.1925939984,3003.0,126.13648817274306,185.0,131.84637112087674,0.4346364339192708,96.5,36.80756607995163,82.0,0.1619059244791666,AI,data/AI_SD_ukiyo-e/9-835690787-404224.jpg
220822.5131227949,3388.0,111.41194831000432,152.0,128.7033928765191,0.2906782362196181,95.0,28.51564214968148,62.0,0.1150444878472222,AI,data/AI_SD_ukiyo-e/9-967274005-226184.jpg
229163.52103596204,1785.0,89.88924323187933,105.0,122.38873121473524,0.2922024197048611,90.0,31.95863603663977,65.0,0.0404222276475694,AI,data/AI_SD_ukiyo-e/9-988268015-288987.jpg
257208.7326110276,2011.0,81.10117085774739,90.0,119.5872819688585,0.3824530707465278,78.0,42.94519766439756,65.0,0.0449184841579861,AI,data/AI_SD_ukiyo-e/9-856832978-211254.jpg
275719.822430618,1698.0,85.93834092881944,133.0,136.16456095377603,0.5687425401475694,85.0,32.913374721784784,35.0,0.0195431179470486,AI,data/AI_SD_ukiyo-e/9-90852863-523632.jpg
232678.15122656088,1742.0,129.94756910536023,200.0,123.34073554144965,0.2964070638020833,139.0,45.70191052217434,48.0,0.0401017930772569,AI,data/AI_SD_ukiyo-e/9-972212624-504617.jpg
245872.2488455515,2923.0,124.75994533962674,166.0,133.96769205729166,0.3082868787977431,120.0,41.34730248520757,77.0,0.0161064995659722,AI,data/AI_SD_ukiyo-e/9-940223723-978208.jpg
276104.28135431453,2966.0,89.42391798231337,122.0,108.9717305501302,0.3978271484375,79.0,41.43882002400338,56.0,0.2102745903862847,AI,data/AI_SD_ukiyo-e/9-988110594-203238.jpg
257356.9513971404,2580.0,85.81693013509114,107.0,119.18526882595486,0.1965840657552083,86.0,26.84625548848621,58.0,0.3141377766927083,AI,data/AI_SD_ukiyo-e/9-977468997-421842.jpg
272133.8004652323,2268.0,99.57208591037326,150.0,129.31955803765192,0.4487202962239583,82.0,39.923906724833074,63.0,0.2255859375,AI,data/AI_SD_ukiyo-e/9-90202263-589600.jpg
272198.0825031568,2406.0,101.13810390896268,128.0,126.9023912217882,0.2381507025824653,97.0,31.35868175144629,73.0,0.2111053466796875,AI,data/AI_SD_ukiyo-e/9-876956579-522152.jpg
275096.81578962074,2293.0,94.45017666286893,110.0,132.30651177300348,0.4458584255642361,79.0,28.59943948499526,67.0,0.1472913953993055,AI,data/AI_SD_ukiyo-e/9-819831304-665494.jpg
252429.56866224465,1622.0,101.06915283203124,139.0,137.48536343044705,0.5715840657552084,94.0,34.73577853274982,61.0,0.2752109103732639,AI,data/AI_SD_ukiyo-e/9-951337832-105791.jpg
250979.60559011385,1887.0,107.67410617404514,138.0,125.9370846218533,0.3467864990234375,117.0,40.05640376497488,77.0,0.1477695041232639,AI,data/AI_SD_ukiyo-e/9-869998345-216852.jpg
257751.90645003825,2469.0,131.0998077392578,196.0,114.70467461480035,0.2825859917534722,149.0,40.2637115982666,67.0,0.0122545030381944,AI,data/AI_SD_ukiyo-e/9-980713969-542246.jpg
262698.6667104736,2313.0,76.63619656032986,97.0,127.972657945421,0.2552846272786458,69.0,36.03971179511999,54.0,0.3835483127170139,AI,data/AI_SD_ukiyo-e/9-85110427-959681.jpg
244658.75927965413,2372.0,104.7060089111328,166.0,139.60254075792102,0.4088490804036458,92.0,37.68493471692696,48.0,0.2038658989800347,AI,data/AI_SD_ukiyo-e/9-841551077-246935.jpg
279752.5696813186,2493.0,75.5270267062717,103.0,107.74132113986543,0.3945498996310764,71.0,26.303055428887884,54.0,0.3159756130642361,AI,data/AI_SD_ukiyo-e/9-954730595-196590.jpg
235432.2412929751,2447.0,116.90295749240452,164.0,127.7849578857422,0.3710903591579861,127.0,40.68238141273386,59.0,0.1590898301866319,AI,data/AI_SD_ukiyo-e/9-951337832-882727.jpg
214525.35650639876,1020.0,142.4714067247179,212.0,138.57226732042102,0.1644066704644097,124.0,45.67143449224613,95.0,0.0625372992621527,AI,data/AI_SD_ukiyo-e/9-960887409-311372.jpg
267377.7238090213,1400.0,92.19587877061632,118.0,125.21287197536893,0.3797081841362847,89.0,25.001268549436485,55.0,0.1471099853515625,AI,data/AI_SD_ukiyo-e/9-908252388-935233.jpg
262983.45752810966,3017.0,84.88039822048611,110.0,123.31385972764755,0.154998779296875,80.0,34.63635696737144,51.0,0.1492496066623264,AI,data/AI_SD_ukiyo-e/9-989476506-362407.jpg
253471.41967397384,2095.0,95.59340582953558,148.0,136.854248046875,0.3572591145833333,73.0,30.98666488727244,43.0,0.0358208550347222,AI,data/AI_SD_ukiyo-e/9-986424499-712469.jpg
218217.31227745407,2284.0,114.71266174316406,165.0,128.3853302001953,0.064178466796875,84.0,41.02913940734012,66.0,0.1724022759331597,AI,data/AI_SD_ukiyo-e/9-96909893-58145.jpg
274199.226745551,2330.0,94.75618489583331,116.0,116.61962381998698,0.2531517876519097,96.0,31.244138526819896,70.0,0.3617960611979167,AI,data/AI_SD_ukiyo-e/9-821206748-417932.jpg
245147.76916394985,3995.0,99.62507798936632,138.0,143.8297610812717,0.3736317952473958,101.0,36.34173543945019,56.0,0.213957044813368,AI,data/AI_SD_ukiyo-e/9-901104008-783580.jpg
257358.9082844912,3248.0,98.14031304253471,146.0,143.79158867730035,0.3763478597005208,85.0,30.44306675974572,37.0,0.2007954915364583,AI,data/AI_SD_ukiyo-e/9-90486162-254211.jpg
225881.50118068105,2998.0,104.26920064290364,125.0,128.7108442518446,0.3866458468967014,95.0,42.57432234830357,74.0,0.1698387993706597,AI,data/AI_SD_ukiyo-e/9-988268015-198509.jpg
232310.14634509917,1705.0,83.0863749186198,113.0,133.7769317626953,0.2479180230034722,80.0,41.154487202159885,37.0,0.0039181179470486,AI,data/AI_SD_ukiyo-e/9-9508490-123267.jpg
228883.65081404365,735.0,96.33625962999132,106.0,119.54214816623264,0.2127329508463541,94.0,42.70836489289224,82.0,0.1111501057942708,AI,data/AI_SD_ukiyo-e/9-941725501-897422.jpg
264509.86994547764,3675.0,131.67710537380643,157.0,125.38155280219183,0.2404598659939236,141.0,33.21716507613734,120.0,0.0093231201171875,AI,data/AI_SD_ukiyo-e/9-856562312-503163.jpg
240877.92019403665,1929.0,97.30902269151476,125.0,138.43282911512586,0.124603271484375,70.0,32.30440705770056,61.0,0.0603908962673611,AI,data/AI_SD_ukiyo-e/9-957377870-707481.jpg
246355.83596830504,2729.0,127.44361877441406,159.0,135.6291300455729,0.3668060302734375,130.0,35.22749065233429,85.0,0.1556786431206597,AI,data/AI_SD_ukiyo-e/9-956758408-6762.jpg
253159.0795772382,3124.0,103.4210222032335,165.0,119.72097947862412,0.369903564453125,72.0,33.014238955957545,52.0,0.2011023627387153,AI,data/AI_SD_ukiyo-e/9-961352058-414708.jpg
265764.47459960467,2617.0,94.53529018825957,122.0,133.12058851453992,0.2541469997829861,86.0,37.08988989657195,62.0,0.015625,AI,data/AI_SD_ukiyo-e/9-885983000-618996.jpg
247967.1639549155,2164.0,83.67793782552083,89.0,121.25925191243488,0.3646630181206597,79.0,33.0530342084609,59.0,0.4611731635199653,AI,data/AI_SD_ukiyo-e/9-954730595-4450.jpg
255542.98183033525,1348.0,148.04044596354166,184.0,106.57594977484808,0.2741919623480903,174.0,28.16869956358372,123.0,0.0472649468315972,AI,data/AI_SD_ukiyo-e/9-972806850-202758.jpg
244517.11086054897,3378.0,94.74664306640624,132.0,136.22903103298611,0.3339318169487847,78.0,25.55770365582878,55.0,0.3146820068359375,AI,data/AI_SD_ukiyo-e/9-963604845-667630.jpg
234059.4798833941,2541.0,115.64352247450088,151.0,135.104983859592,0.4827982584635417,89.0,38.30443938584392,77.0,0.115141126844618,AI,data/AI_SD_ukiyo-e/9-8644963-764022.jpg
236869.0256305048,2176.0,119.6780242919922,155.0,115.00029839409724,0.1246880425347222,134.0,41.60311172545823,84.0,0.0319535997178819,AI,data/AI_SD_ukiyo-e/9-977468997-32711.jpg
222569.5509206124,2570.0,118.06579081217448,158.0,140.5200890435113,0.3334757486979167,113.0,32.56054132856189,72.0,0.021208021375868,AI,data/AI_SD_ukiyo-e/9-937409509-836451.jpg
246594.927558436,2277.0,90.82141791449652,105.0,133.5970204671224,0.3457997639973958,91.0,27.03084046017066,69.0,0.3494788275824653,AI,data/AI_SD_ukiyo-e/9-966718122-421024.jpg
268070.20686770347,3945.0,91.13341946072048,104.0,120.4486592610677,0.3011389838324653,84.0,28.202860583698588,62.0,0.0716078016493055,AI,data/AI_SD_ukiyo-e/9-862627013-94523.jpg
259649.7099851984,2964.0,78.69537692599826,90.0,147.00198703342014,0.3419409857855903,71.0,41.564975707627966,55.0,0.0243733723958333,AI,data/AI_SD_ukiyo-e/9-88914919-320859.jpg
262264.08579355275,1346.0,104.0645768907335,138.0,143.84146626790366,0.5336151123046875,111.0,24.773726473683265,69.0,0.084501478407118,AI,data/AI_SD_ukiyo-e/9-856288343-722521.jpg
232798.3380968606,1828.0,126.43055046929254,166.0,126.93722534179688,0.35565185546875,148.0,24.96814616627941,72.0,0.0126529269748263,AI,data/AI_SD_ukiyo-e/9-984817356-948769.jpg
214078.94211188427,1749.0,109.3931613498264,135.0,128.64579433865018,0.2138264973958333,87.0,40.59361846675397,68.0,0.1614142523871528,AI,data/AI_SD_ukiyo-e/9-900780792-985573.jpg
263274.24237096217,1948.0,70.37794325086806,96.0,138.76698642306857,0.3478444417317708,57.0,35.910049996656454,44.0,0.1090766059027777,AI,data/AI_SD_ukiyo-e/9-860547502-695365.jpg
246111.76318859556,3088.0,95.70655314127605,122.0,120.93692355685764,0.2486199273003472,96.0,31.747354150948127,70.0,0.0749087863498264,AI,data/AI_SD_ukiyo-e/9-869998345-683048.jpg
261109.21164456787,2782.0,132.46282789442273,194.0,122.1212887234158,0.2787526448567708,145.0,32.93182757246057,73.0,0.3330671522352431,AI,data/AI_SD_ukiyo-e/9-948923629-473660.jpg
247233.62421969252,2437.0,116.41141764322916,143.0,131.83321126302084,0.2065633138020833,117.0,36.950078741894345,92.0,0.2820994059244792,AI,data/AI_SD_ukiyo-e/9-915871090-60652.jpg
252450.0410355274,1991.0,121.92248874240452,167.0,113.4486813015408,0.3269195556640625,135.0,29.27169169358172,72.0,0.1044226752387152,AI,data/AI_SD_ukiyo-e/9-886411119-172273.jpg
266293.75972185,2029.0,121.8154534233941,161.0,127.1751471625434,0.2912529839409722,124.0,34.4715682367343,75.0,0.1448432074652778,AI,data/AI_SD_ukiyo-e/9-897636418-737337.jpg
264525.2835949272,1076.0,70.56022474500868,104.0,129.86520385742188,0.3559248182508681,68.0,37.55992573792406,21.0,0.0162234836154513,AI,data/AI_SD_ukiyo-e/9-994703328-808358.jpg
227832.35825960827,1776.0,112.77752007378471,135.0,146.53595309787326,0.1032731797960069,113.0,38.71328131014864,67.0,0.0180477566189236,AI,data/AI_SD_ukiyo-e/9-975556822-740341.jpg
259264.0483123065,2251.0,135.3624962700738,191.0,133.05517408582898,0.4288550482855903,147.0,37.628767360074654,70.0,0.0194888644748263,AI,data/AI_SD_ukiyo-e/9-88914919-618117.jpg
245492.45584541844,2866.0,114.95785183376736,167.0,124.3324483235677,0.2802208794487847,119.0,35.31822530280011,56.0,0.0560624864366319,AI,data/AI_SD_ukiyo-e/9-960887409-830355.jpg
215150.00048741052,2573.0,104.26597256130644,125.0,149.04052903917102,0.3167978922526042,101.0,36.75336204617003,59.0,0.1168484157986111,AI,data/AI_SD_ukiyo-e/9-856562312-799345.jpg
259953.18272402557,2915.0,108.98084343804254,131.0,145.04470994737414,0.4220309787326389,107.0,32.25117930212853,81.0,0.0732387966579861,AI,data/AI_SD_ukiyo-e/9-962334777-372519.jpg
